text,stars,sentiment,film_id
"Boromejka z lapáku zvyšuje nápadnost půvabů buržoazie. Podtext lidskosti a ústřední záměr vymítat sebelítost bezprostřední živelností jsou nedotknutelné, leč subjektivní „handicapy“ nelze opomenout. Na sociální drama se klouže po povrchu, či stoupá směrem k utopii jako paraglide nadnášený termickým proudem vzduchu, většina vtipných scén na téma konfrontace zdravý člověk - kvadruplegik je předvídatelná bez ohledu na divácké limity korektnosti a co je nejhorší, latexové rukavice místo cévky, či plen jsou jakýmsi znakem učesanosti, která stříká voňavý filmový parfém na jinak zcela „nearistokratickou“ realitu. S hodnocením „nejlepší evropský film posledního desetiletí“ bych tak byl velmi opatrný.. P.S.: Státem těžce zkoušenému českému invalidovi maximálně zbývá, aby si od výfuku svého Maserati Quattroporte dovedl gumovou hadicí zplodiny do interiéru vozu a ukončil to. No jo, to by vlastně nešlo. Modely autíček od firmy Bburago zplodiny nevylučují..",3,neutral,306731
"tak som konečne pozrel film filmov - francúzsky megahit intouchables.a rovnako ako veľa iných musím prehodnotiť svoj rebríček. Takže v mojej TOP 1000 nastala zmena. Na 946. miesto, niekde medzi Predátora 2 a Twilight 4 sa dostal tento pekný ale ABSOLÚTNE ničím výnimočný cajdák.",3,neutral,306731
"60% - Příjemný a laskavý film s výbornými hereckými výkony. Ale... Kolik jsem ale už takových filmů viděl? Tenhle navíc přichází s minimem nápadů, které by z něj učinily něco víc, než jen mix dobře fungujících klišé z filmů jako Řidič slečny Daisy, Bucket List, Řek Zorba a vůbec všech filmů o dobrých lidech z nižších vrstev, které těm bohatším přiblíží život a postaví je ""nohama na zem"". K tomu se mi nelíbila hudba, střih a celková narativní stavba, kde není jediná dějová linie vedlejších postav logicky uchopitelná. Sympatická recyklace emotivních dojáků minulosti s trochou dobrého ofensivního humoru a mezi řádky matně čitelného poselství o legalizaci trávy ;o) Zdejší vysoké hodnocení nemohu podpořit.",3,neutral,306731
"Obrovské a předvídatelné klišé, jež se naštěstí vyhnulo přílišnému sentimentu a nevtipnosti. Omar Sy je skutečně dobrým komikem a byť je vše opatrně korektní, od běžné americké produkce se film odlišuje příjemnou nadrzlostí, francouzským šarmem a vtipem i tam, kde by Hollywood za každou cenu tlačil slzy (viz holičský závěr). Moc však nerozumím tomu, proč by v základu tuctová a neobjevně napsaná dramedie s vlezlým sociálním/protirasistickým podtextem měla okupovat vrcholky žebříčků. Mnohem lépe na ni sedí definice ""zábavný a příjemný film na nedělní odpoledne"".",3,neutral,306731
"Dostala jsem chuť zalítat si na rogalu, u scény v opeře jsem prskala smíchy, ale že bych byla nějak zvlášť odvařená, to tedy ne. Lepší alternativy: chcete se zasmát - Kde je Fred?, chcete se dojmout - Klepání na nebeskou bránu, chcete se dojmout a zasmát zároveň - Uvnitř tančím.",3,neutral,306731
"""Já jsem zvědav, co na to řekne soudruh tatínek."" Střet socialisty Šebka s kapitalistou Krausem je skvostný, Saša je jedinečně soudružský, muž s brašnou zase mrtvý a soundtrack náležitě stylový, ale pro mě to s počtem repríz tak nějak ztratilo to původní kouzlo. Zkrátka mi to už nepřipadá zdaleka tak vtipné jako kdysi a s tím mizerně slyšitelným mumlavým huhňáním některých postav se mé nedoslýchavé uši stále ještě nevyrovnaly. A po několika vědeckých experimentech, provedených v různých prostředích za různých teplot, mohu zodpovědně prohlásit, že moje hovno nehoří.",3,neutral,4570
"Padla žlička do pelíška, kolik hvězd že asi dám? Jo, pár pěknejch - leč většinou neoriginálních a stejně pak otravně deklamovanejch hlášek a gagů, kde se hlavně všichni ksichtí a přehrávají ostošest a - a furt nic... Ano, hovno hoří, dávno bez panenek! Tak prcat! . . . Takže za typický hezký český průměrný podbízivý přeceňovaný současný film neuctivě poctivé průměrné hodnocení. U četby některých zdejších komentářů pak se mi dělá zle. Např. prý ""nejlepší český film všech dob"". Svatá prostoto! Je mi vás líto, pelecháři... Choďte víc do kina na dobré filmy a nečumte furt na ty čítývýnovoprímní šunty. Budete mít pak větší přehled a více zdravého úsudku... :-) . . . Každopádo pak zdravím Hřebejka (ťuky ťuky na hlavičku... ;-) a JEHO banku... °-/ - - - P.S. (8.3.2011) Dlužno ovšem přiznat, že mi Hřebejk tenkrát zkazil jednu metodu při balení bab. Jo, od té doby je mi už trapný při loudění lákat dámy ""do pelíšku"", tak mi zbývá už jen ta ""sbírka motýlů""... (Fakt mám!!! ;o)",3,neutral,4570
"V Pelíškách už bohužel není nic z té nadějné, rozechvělé a nesmělé kuráže k neobvyklému a čistému, byť dojemně neotesanému tvaru Šakalích let. *** Sice hlavně zpočátku se tu drsně esenciálně zachycuje ta destruktivní neláska, nenávistná zhrublost, zaslepená, sobecká omezenost a zuřivá nemohoucnost různých typů mužských trosek té bezdějinné éry, ale jistá vtíravost, otřelost, podbízivost některých levných vtipů, poplatné humorné postupy a osvědčené inscenační rámce téhle linii značně srážejí hřebínek, přičemž absurdně melodramatický zvrat a konec jí doslova lámou vaz, takže co se až bolestně, byť komediálně, týkalo něčeho zabijácky životného, vyšumí do prázdna a zbude jen harmonicky uzavřený příběh s patetickou douškou a zalkáním. Zůstane jen eunuchovsky mile, literárně vypointovaná, zinscenovaná povídka. Škoda, ale míním, že Hřebejk nic lepšího a životnějšího než Šakalí léta nestvořil, od té doby se šusem zaprodává a valem ztrácí rozum i cit. Mezi Šakalími léty a Pelíšky je sedmimílový krok do tvůrčí normalizace, a Hřebejk od té doby kráčí po šipkách a sám sebou zatlouká do rakve svůj mladý talent, tak předčasně skonalý.",3,neutral,4570
"Jest zajímavo dosledovati novou prequelovou trilogiiZahradnictvía celou tuto událost letošního roku završit reprízou oblíbenýchPelíšků. A shledat, žePelíškyzestárly. Zatímco v trilogii se pracuje s postavami ze široka, před našima očima stárnou, vyvíjejí se, prožívají dvě totality i osobní příběhy nejen milostného charakteru. A vPelíšcíchjen lákáme na zkratkovitou podívanou, jež byla sice důležitým dílkem mozaiky o naší minulosti, leč nikoli absolutním a definitivním pohledem na mytizované události osmašedesátého. Tedy co zůstalo? Ach ano, to charakterní sólo milovaného Kodeta. Ale příběh o domácím tyranovi je již naší kultuře velmi dobře znám a máme na paměti již Haasovu nebo Marvanovu kreaci. A samozřejmě nikdy nezapomene na zpracování DreyeraPán domu aneb Tyranův pád, klenotu dánského filmu roku 1925.",3,neutral,4570
"Víš co Sašo?Jdi do pr*ele..Když to hodnotím jako každý jiný film, je to dobré. Ne nadprůměrné, ale dobré. Když se na to podívám z trochu jiného úhlu a vzpomenu si na některé hrůzy české kinematografie, je toto opravdu skvost. Nezapomenutelné hlášky, scény, nezapomenutelná doba.",3,neutral,4570
"Nepochopitelným způsobem nadhodnocený film! Ano, herecké obsazení a výkony jsou skvělé, soundtrack je podmanivý, mnohé scény úsměvné, avšak poprvé mi příjemně zamrazilo v zádech při hymně (a to mi mrazí pokaždé, když ji slyším), což už byl takřka konec filmu. Sluneční hrob na závěr je neuvěřitelně silná písnička, takže dávám 3* za posledních několik minut - od vpádu Rusů. Očekával jsem možná více od snímku, který je nejlépe hodnocený v databázi (v rámci české tvorby). Troufám si tvrdit, že máme minimálně 5 filmů, které jsou lepší, působivější, atd.",3,neutral,4570
"Někdy se mi vážně zdá, že průměrný věk uživatelů čsfd je asi tak 15 let. Jak jinak si vysvětlit oblibu herce - kulturisty a filmu, který coby následovník prakticky pošlape smysl a význam svého předchůdce jen kvůli tomu,aby byl natočen a vydělal pro studio a své tvůrce ještě více peněz? Terminátor byl původně ten zlý - nyní je třeba obsadit ekonomicky výdělečného a teenagery adorovaného svalovce do kladné role - na scénu přijde tedy nový, zlý terminátor a starý dřívější ,,záporák"" je nyní ,,klaďas""... To je kotrmelec! Když pominu logický nesoulad a soustředím se jen na motivaci scénáristy, vylézá mi z toho stále jen čistýekonomický a pragmatický kalkul... Co přináší tedy tenhle film navíc? Arnold není herec a nehraje, jen s kamennou tváří chodí, ostatní herci také hereckými výkony šetří, patrná je jen má vnitřní vlna nostalgie po starých dobrých hollywoodských 80. letech... Jasně, jsou tu na svou dobu přelomové trikové prvky a tenhle film je akční, tedy i přehršel akce, ale to mi zastřený význam snímku nenahradí...",3,neutral,1248
"Pro mě osobně největší zklamání ve zdejší Top 20. Čekal jsem odzbrojující příval akce a na svou dobu převratné efekty. Nedostavilo se ani jedno. Pravdivé lži jsou přeci jen větším akčním nářezem. Je pravda, že akci příliš nevyhledávám, takže jsem na jednu stranu rád, že T2 není jen o tom jednom, ale má i silný příběh a skvělého Edwarda Furlonga. Samotný Arnold je herec asi jako já striptér, takže o jeho výrazu, který má pro všechny akční filmy stejný, se nemá cenu bavit.",3,neutral,1248
"Pohledná a sexy definice pulpové poetiky, která řekla vše, co říci měla a také vše, co říci mohla. Veškeré plagiáty jsou již jen zbytečnou repeticí téhož, tohle je doslova biblicky naditý foliant. Rozhodně Tarantino zpopularizoval netypickou narativní formu a vnesl do hry veškeré pokleslé popkulturní emblémy a mechanismy, které se až do té doby držely jaksi na okraji obecně přijímané kultury. Jedinou vadou na kráse poetiky Pulp Fiction je to, že jde naprosto mimo mne. Ale rozhodně Tarantinův nejlepší film.",3,neutral,8852
"Velmi nadhodnocený snímek, od tvůrce, který je v očích mnoha osob největším režisérem všech dob a jeho snímky jsou automaticky minutu před svým ohlášením kultovními. Šílenost QT nebere meze a v Pulp Fiction předvádí jeden ze svých zajímavých režijních výkonů, který si mě však nezískává. Ani jedna scéna mi nepřijde poutavá, první část doslova o ničem a co se týče tance Travolta- Thurman raději bych to přetočil než viděl znovu. Nechápu, co všichni tak skvělého vidíte na v podstatě obyčejných příbězích, kterým je věnována trochu větší brutalita a drsnějí napsané dialogy.Pokud právě drsné hlášky a hra se slovíčky stačí divákovi je to smutné. Ve chvíli, kdy se objeví Bruce Willis a jeho příběh film trochu roste se svou kvalitou, ale příliš dlouho to netrvá. Je mi jasné, že jsem snímek měl vidět bez dabingu v originále, ale neměl jsme (bohužel) tu příležitost a teď už o ní nestojím. QT je pro mě nezajímavý a doufám, že se jednou ztratí ve své ""malé"" videopůjčovně.",3,neutral,8852
"Vždycky, když si řeknu ""teď už to docením"", tak se jen utvrzuju v tom, že tohle byla prostě fáze a móda, která není součástí mojí identity a musel bych si ji násilně vnutit, abych to docenil.",3,neutral,8852
"S klasickým Tarrantinem mám poněkud problém. Gauineři mě nevzali a ani z Pulp Fiction jsem nebyl nijak urvanej. ta avizovaná genialita se nedostavila. Nevím jestli jsem pod vlivem mnoha ohlasů čekal něco bůhvíjak geniálního, ale je smutným faktem, že mi ten film nepřišel ani nějak extra vtipný..",3,neutral,8852
"Kult, který mě minul stokilometrovým obloukem. Pro mě nic víc, než jen pár solidních dialogů, solidních hereckých výkonů a Tarantinova režie, která mi obecně není moc symaptická.",3,neutral,8852
"Nezlobte se na mě, ale já na tom nevidím to co vidíte vy. Hold mám jiný vkus a jsem úplně jiného názoru než většina ostatních. Stává se. Víc ani psát nehodlám, nemělo by to žádný hlubší význam :-D",3,neutral,8852
"Pokud se při ""vypjatých"" scénách pobaveně pošklebuji, popřípadě rovnou nahlas směji, asi je něco špatně. (a chudák Hugo nám nějak vyměkl)",3,neutral,4711
"Jedna hvězda za exteriéry, na kterých nikdo od filmu nemá absolutně žádnou zásluhu. Jedna hvězda triky, ovšem když dostanete kdovíkolik milionů dolarů, těžko ty triky zmršíte. Jedna hvězda za Gluma, kterej tam paradoxně jako jedinej opravdu dobře hraje. Pravděpodobně jde o zatím nejlepší převedení Tolkienova (a pro neznalé se to čte Tolkin nebo Tolkín) díla na plátno, ale nevidím na tom nic skvělýho, kromě opravdu dlouhýho přírodopisnýho dokumentu o Novým Zélandu. Film se mi nelíbil. Je celkově strašně rozvleklej, příliš zdlouhavej a o ničem. Kouzlo předlohy se autorům naprosto nepodařilo převést. Výběr herců je trochu až moc na oko, kdy jeden vedle druhýho jsou spíš výstřižky z časopisu módy, než skuteční reálně vypadající lidé (či jiná stvoření). Navíc mi vadí až přílišné zhollywoodštění, kdy nechybí láska jako jeden z hlavních motivů, pitomý hláškaření a vtípky, patos až na půdu, přestože zatím ne tak strašný, jako později.",3,neutral,4711
